,date,market_capitalisation,sent_usd,transactions,avg_transaction_value,median_transaction_value,avg_transaction_fee,median_transacation_fee,block_time,block_size,fee,difficulty,hashrate,mining_profitability,active_adresses,top_addresses,tweets,google_trends,price,CHFUSD=X,CL=F,CNY=X,EURUSD=X,GBPUSD=X,GC=F,JPY=X,^DJI,^FTSE,^GSPC,^IXIC
1840,2015-07-31,4036930015,252395069,147352,1961,95.867,0.0729,0.0302,9.536,756014,0.991,52278304846,364229993121454912,2.98,271001,20.933,27789,6.579,284.668,1.0327378511428833,47.119998931884766,6.199699878692627,1.0939244031906128,1.5604275465011597,1094.9000244140625,124.07099914550781,17689.859375,6696.2998046875,2103.840087890625,5128.27978515625
1841,2015-08-01,4006359124,195700567,147326,1502,53.549,0.0623,0.0281,9.29,729761,0.837,52278304846,418206502801822464,2.625,267062,20.93,26960,10.689,280.98,,,,,,,,,,,
1842,2015-08-02,4009288982,157002521,103449,1827,48.114,0.0564,0.028,9.536,428099,0.549,52278304846,407426815626144384,2.612,260292,20.933,24294,9.299,280.317,,,,,,,,,,,
1843,2015-08-03,4040683377,236692000,119687,2436,72.779,0.064,0.0283,9.172,454890,0.686,52278304846,379866814474868416,2.94,247772,20.948,35036,7.803,282.591,1.0340192317962646,45.16999816894531,,1.0969001054763794,1.5626953840255737,1089.4000244140625,124.04000091552734,17598.19921875,6688.60009765625,2098.0400390625,5115.3798828125
1844,2015-08-04,4044523105,279608583,132411,2510,129.195,0.0754,0.0369,10.588,797497,1.025,52278304846,404223905433047104,2.41,260149,20.826,34486,7.482,283.586,1.0317788124084473,45.7400016784668,6.199699878692627,1.09560227394104,1.559040904045105,1090.699951171875,123.94499969482422,17550.689453125,6686.60009765625,2093.320068359375,5105.5498046875
1845,2015-08-05,4022245772,311212640,133625,2627,123.216,0.0717,0.0334,10.827,800884,1.01,52278304846,318321623639970560,2.982,280613,20.768,31470,7.268,282.593,1.022599458694458,45.150001525878906,6.1996002197265625,1.0888975858688354,1.5569047927856445,1085.699951171875,124.27400207519531,17540.470703125,6752.39990234375,2099.840087890625,5139.93994140625
1846,2015-08-06,3990839109,285849207,134695,2395,81.601,0.0768,0.0522,10.07,785084,1.027,52278304846,370814429337008192,2.719,257987,20.673,35658,6.627,279.109,1.0214086771011353,44.65999984741211,6.199699878692627,1.0903104543685913,1.5605981349945068,1090.199951171875,124.7300033569336,17419.75,6747.10009765625,2083.56005859375,5056.43994140625
1847,2015-08-07,3955623563,273180661,111208,2792,98.181,0.0627,0.0278,10.511,498118,0.727,52278304846,381138901014367360,2.517,248898,20.686,47467,6.841,278.091,1.019378423690796,43.869998931884766,,1.0927051305770874,1.551421880722046,1094.0999755859375,124.73400115966797,17373.380859375,6718.5,2077.570068359375,5043.5400390625
1848,2015-08-08,3853540067,284038183,101351,3305,70.7,0.0603,0.0273,8.944,350327,0.554,52516565208,385874256534168064,2.859,251314,20.57,29031,6.627,272.542,,,,,,,,,,,
1849,2015-08-09,3755054461,304340010,90392,3577,70.711,0.0554,0.0263,10.141,368472,0.533,52699842409,376441068650720320,2.497,240857,20.929,27132,6.734,263.326,,,,,,,,,,,
1850,2015-08-10,3761475432,291533429,116674,2817,97.62,0.0648,0.0265,8.623,450323,0.681,52699842409,416911551561726848,2.667,253842,21.176,27744,6.627,264.516,1.0168802738189697,44.959999084472656,6.199699878692627,1.0965032577514648,1.5494027137756348,1104.199951171875,124.30000305175781,17615.169921875,6736.2001953125,2104.179931640625,5101.7998046875
1851,2015-08-11,3774295735,279834024,114579,2720,104.25,0.0604,0.0265,8.889,410333,0.641,52699842409,453384814746928640,2.387,236213,21.175,26653,7.161,265.458,1.0166734457015991,43.08000183105469,6.199699878692627,1.1016976833343506,1.5585306882858276,1107.5999755859375,124.61299896240234,17402.83984375,6664.5,2084.070068359375,5036.7900390625
1852,2015-08-12,3804911574,324791822,117772,3045,97.851,0.0582,0.0268,11.429,503121,0.807,52699842409,360916485998879744,2.355,246215,21.163,29241,6.52,267.668,1.0119818449020386,43.29999923706055,6.314899921417236,1.104203701019287,1.5584092140197754,1123.199951171875,125.06999969482422,17402.509765625,6571.2001953125,2086.050048828125,5044.39013671875
1853,2015-08-13,3766644682,329519859,117360,3299,78,0.0555,0.0264,9.796,443967,0.668,52699842409,369204197637359488,2.646,237969,21.148,31087,6.948,264.053,1.0253255367279053,42.22999954223633,6.376999855041504,1.1160963773727417,1.561597228050232,1115.699951171875,124.25499725341797,17408.25,6568.2998046875,2083.389892578125,5033.56005859375
1854,2015-08-14,3798335873,326334964,111113,3289,80.466,0.0578,0.0265,10.141,433286,0.68,52699842409,379382008945011072,2.495,236280,21.102,30737,6.52,264.837,1.0252203941345215,42.5,6.388899803161621,1.1160963773727417,1.561792254447937,1112.9000244140625,124.36299896240234,17477.400390625,6550.7001953125,2091.5400390625,5048.240234375
1855,2015-08-15,3780938872,255227625,94807,2886,62.346,0.0573,0.0265,10.511,391396,0.597,52699842409,358450248741849664,2.545,236800,21.068,28722,6.413,264.722,,,,,,,,,,,
1856,2015-08-16,3704842867,259540760,89360,3165,80.013,0.0549,0.0259,10.435,378500,0.547,52699842409,369835644783203392,2.429,246539,21.039,24050,7.161,258.969,,,,,,,,,,,
1857,2015-08-17,3706332484,354416601,114902,3408,108.44,0.0527,0.0258,9.796,425285,0.636,52699842409,358972079086427136,2.657,245985,21.032,37040,6.948,257.854,1.0234366655349731,41.869998931884766,6.381800174713135,1.1092993021011353,1.5651901960372925,1118.5999755859375,124.3499984741211,17545.1796875,6550.2998046875,2102.43994140625,5091.7001953125
1858,2015-08-18,3604969298,430134279,119657,3874,111.296,0.0543,0.0254,10.213,479285,0.722,52699842409,382115689277006464,2.358,267354,20.954,28767,8.23,253.79,1.02228581905365,42.619998931884766,6.384699821472168,1.107800006866455,1.5585062503814697,1117.0999755859375,124.43800354003906,17511.33984375,6526.2998046875,2096.919921875,5059.35009765625
1859,2015-08-19,3274728642,355771460,119995,3159,102.556,0.0467,0.0232,9.231,414354,0.617,52699842409,399631492031759424,2.276,259630,20.934,28539,9.727,231.748,1.0231225490570068,40.79999923706055,6.383800029754639,1.1030831336975098,1.5664896965026855,1128.0999755859375,124.37100219726562,17348.73046875,6403.5,2079.610107421875,5019.0498046875
1860,2015-08-20,3327860050,322216031,118080,3129,100.942,0.0508,0.0233,9.6,407357,0.684,52699842409,413118415205547712,2.129,239574,20.915,36462,8.551,232.887,1.0355182886123657,41.13999938964844,6.385799884796143,1.1118029356002808,1.568307638168335,1153.0,123.89700317382812,16990.689453125,6367.89990234375,2035.72998046875,4877.490234375
1861,2015-08-21,3331386336,305414630,113627,2974,82.089,0.0477,0.0233,8.727,365962,0.56,52699842409,392490959170846080,2.467,243537,20.854,39012,8.123,233.452,1.0426441431045532,40.45000076293945,6.379000186920166,1.1236965656280518,1.5690950155258179,1159.5999755859375,123.41999816894531,16459.75,6187.7001953125,1970.8900146484375,4706.0400390625
1862,2015-08-22,3272786444,270948410,105507,2795,58.619,0.0488,0.023,9.114,378159,0.565,54207364887,433843244121414912,2.105,268182,20.809,34967,7.589,229.848,,,,,,,,,,,
1863,2015-08-23,3248378676,219891004,94395,2492,60.678,0.0502,0.0229,10.746,408694,0.614,54256630328,389866061771791488,1.982,258445,20.788,27692,8.337,229.287,,,,,,,,,,,
1864,2015-08-24,3116618034,414219597,125213,3585,92.561,0.046,0.022,9.29,464513,0.673,54256630328,403189618904751744,2.128,274246,20.777,34342,9.192,219.892,1.0556317567825317,38.2400016784668,6.378900051116943,1.1376951932907104,1.5677913427352905,1153.4000244140625,121.73200225830078,15871.349609375,5898.89990234375,1893.2099609375,4526.25
1865,2015-08-25,3075432623,408223039,121838,3628,95.281,0.0443,0.0214,10.667,485966,0.743,54256630328,402836440816297344,1.804,254062,20.816,37941,9.406,213.673,1.0723860263824463,39.310001373291016,6.394400119781494,1.1583056449890137,1.5762925148010254,1138.199951171875,118.88400268554688,15666.4404296875,6081.2998046875,1867.6099853515625,4506.490234375
1866,2015-08-26,3244055127,316868568,122691,2924,85.958,0.0462,0.0225,8.944,384667,0.622,54256630328,392635168771408576,2.324,255606,20.791,33987,8.123,225.249,1.0648492574691772,38.599998474121094,6.402900218963623,1.1550945043563843,1.5695877075195312,1124.5999755859375,118.54000091552734,16285.509765625,5979.2001953125,1940.510009765625,4697.5400390625
1867,2015-08-27,3240906595,311185331,119942,2823,86.861,0.0449,0.0226,10.511,438508,0.693,54256630328,406842378019079808,1.913,243773,20.81,34558,7.268,225.623,1.0505305528640747,42.560001373291016,6.401000022888184,1.1340054273605347,1.5482032299041748,1122.4000244140625,120.05799865722656,16654.76953125,6192.0,1987.6600341796875,4812.7099609375
1868,2015-08-28,3271428787,339275041,120230,3170,93.071,0.0463,0.0228,9.29,412922,0.628,54256630328,391344782042644736,2.269,266678,20.738,39945,7.161,227.685,1.035947322845459,45.220001220703125,6.395299911499023,1.1247961521148682,1.541401982307434,1133.0999755859375,121.00299835205078,16643.009765625,6247.89990234375,1988.8699951171875,4828.31982421875
1869,2015-08-29,3289780954,198080716,107329,2107,59.507,0.0458,0.023,9,350965,0.532,54256630328,442105859448096000,2.093,198452,20.722,14768,7.055,230.117,,,,,,,,,,,
1870,2015-08-30,3289829922,159189886,98189,1826,70.795,0.0456,0.023,9.6,372025,0.518,54256630328,414431839950901504,2.089,256675,20.713,32134,6.948,229.659,,,,,,,,,,,
1871,2015-08-31,3287727721,257052012,127103,2334,76.852,0.0496,0.0229,9.172,454204,0.698,54256630328,430310135014387904,2.102,265807,20.78,35949,6.627,228.792,1.040474534034729,49.20000076293945,6.378499984741211,1.1214030981063843,1.5418059825897217,1131.5999755859375,121.28900146484375,16528.029296875,,1972.1800537109375,4776.509765625
1872,2015-09-01,3272849765,287290996,130256,2498,80.966,0.0443,0.0228,9.351,451761,0.653,54256630328,396288456638435456,2.232,276332,20.769,37021,6.841,228.197,1.03616201877594,45.40999984741211,6.366399765014648,1.1225864887237549,1.5363106727600098,1138.699951171875,121.08899688720703,16058.349609375,6058.5,1913.8499755859375,4636.10009765625
1873,2015-09-02,3254943339,283972295,149906,2142,157.627,0.082,0.0456,9,755611,1.331,54256630328,427248130639532416,2.164,258552,20.769,39013,6.841,228.016,1.0416667461395264,46.25,6.354499816894531,1.1293437480926514,1.5305262804031372,1132.5,119.71499633789062,16351.3798828125,6083.2998046875,1948.8599853515625,4749.97998046875
1874,2015-09-03,3259698973,246668958,128536,2162,87.814,0.0495,0.0228,9.863,494615,0.761,54256630328,408804878799914112,2.048,267320,20.782,42474,6.734,227.614,1.0311404466629028,46.75,6.345900058746338,1.121604323387146,1.5308074951171875,1123.699951171875,120.58000183105469,16374.759765625,6194.10009765625,1951.1300048828125,4733.5
1875,2015-09-04,3281548900,228817438,103817,2437,84.001,0.0553,0.0229,9.231,355384,0.64,55936109548,430186492920413248,2.09,222824,20.759,36321,6.841,229.058,1.0269049406051636,46.04999923706055,,1.1125946044921875,1.526205062866211,1120.5999755859375,120.05599975585938,16102.3798828125,6042.89990234375,1921.219970703125,4683.919921875
1876,2015-09-05,3322516844,186765854,124071,1699,40.338,0.0521,0.0232,9.796,448335,0.753,56957648455,434268919735164736,1.978,288585,20.758,29023,6.413,231.934,,,,,,,,,,,
1877,2015-09-06,3419119314,207607354,106149,2160,59.806,0.0494,0.024,10,411236,0.605,56957648455,428337828519481664,2.027,264468,20.729,35583,6.841,239.717,,,,,,,,,,,
1878,2015-09-07,3455213326,218750816,125315,1967,76.555,0.057,0.0241,9.474,477495,0.777,56957648455,397712495528294464,2.316,140941,20.693,38792,6.199,240.53,1.0289124250411987,,6.345900058746338,1.115200161933899,1.5201033353805542,,119.16400146484375,,6074.5,,
1879,2015-09-08,3535675580,305922639,125243,2719,98.809,0.0498,0.0243,10.588,692200,0.749,56957648455,409268800186629952,2.037,293553,20.69,46889,6.841,243.394,1.0251153707504272,45.939998626708984,6.355899810791016,1.1163954734802246,1.5283042192459106,1120.4000244140625,119.40299987792969,16492.6796875,6146.10009765625,1969.4100341796875,4811.93017578125
1880,2015-09-09,3463668827,279535617,126308,2481,106.895,0.0517,0.024,9.664,728272,0.725,56957648455,397324959749896512,2.271,null,20.675,16909,6.413,240.462,1.022704005241394,44.150001525878906,6.3572001457214355,1.1207369565963745,1.5401912927627563,1102.199951171875,120.08899688720703,16253.5703125,6229.0,1942.0400390625,4756.52978515625
1881,2015-09-10,3435844536,293604920,124780,2614,85.45,0.0531,0.0239,8.421,698554,0.647,56957648455,468640904443312384,2.19,216913,20.616,37882,6.52,238.539,1.0255358219146729,45.91999816894531,6.367800235748291,1.1220699548721313,1.5357915163040161,1109.5,120.27799987792969,16330.400390625,6155.7998046875,1952.2900390625,4796.25
1882,2015-09-11,3464888833,255312070,179844,1618,27.27,0.0508,0.024,9.114,697999,0.956,56957648455,478348545607920384,2,266605,20.623,38518,6.627,239.916,1.0275379419326782,44.630001068115234,6.367199897766113,1.1290887594223022,1.54421067237854,1103.5,120.61900329589844,16433.08984375,6117.7998046875,1961.050048828125,4822.33984375
1883,2015-09-12,3438891093,164185116,137605,1375,34.27,0.0503,0.0238,10.667,662048,0.855,56957648455,413577397023173952,1.96,252935,20.623,32205,6.199,238.114,,,,,,,,,,,
1884,2015-09-13,3351769653,174473445,145897,1344,18.351,0.0404,0.0233,9.536,623311,0.668,56957648455,392808588951899072,2.251,287980,20.622,40350,6.199,232.617,,,,,,,,,,,
1885,2015-09-14,3334978018,262117296,166563,1743,30.079,0.0432,0.023,9.474,742510,0.816,56957648455,460095349876849024,1.917,267943,20.605,16262,6.413,230.218,1.031991720199585,44.0,6.364999771118164,1.1344043016433716,1.5448071956634521,1107.699951171875,120.7959976196289,16370.9599609375,6084.60009765625,1953.030029296875,4805.759765625
1886,2015-09-15,3327247333,264448820,162839,1854,39.88,0.0408,0.023,9,697698,0.718,56957648455,432327758429408256,2.145,280742,20.535,20470,6.734,230.152,1.0328444242477417,44.59000015258789,6.357900142669678,1.1307612657546997,1.5427099466323853,1102.800048828125,120.36000061035156,16599.849609375,6137.60009765625,1978.0899658203125,4860.52001953125
1887,2015-09-16,3313642747,271792713,167127,1961,30.494,0.0357,0.0229,10.141,675766,0.731,56957648455,446089937922578496,1.833,251552,20.527,45085,6.841,228.705,1.0265780687332153,47.150001525878906,6.360000133514404,1.1271796226501465,1.53449547290802,1119.199951171875,120.43399810791016,16739.94921875,6229.2001953125,1995.31005859375,4889.240234375
1888,2015-09-17,3354836745,249123391,259135,1166,0.0917,0.0241,0.00997,10,705185,0.748,57320908602,391897113031958656,2.135,265938,20.503,33180,7.375,230.686,1.0308215618133545,46.900001525878906,6.360899925231934,1.12920343875885,1.5518070459365845,1117.300048828125,120.52300262451172,16674.740234375,6187.0,1990.199951171875,4893.9501953125
1889,2015-09-18,3373989402,251145404,161357,1852,35.358,0.0367,0.0233,9.796,556663,0.687,59335351234,431272735199697280,2,287802,20.504,31747,7.482,233.043,1.0394253730773926,44.68000030517578,6.355999946594238,1.1400948762893677,1.5569047927856445,1138.0999755859375,120.0459976196289,16384.580078125,6104.10009765625,1958.030029296875,4827.22998046875
1890,2015-09-19,3348361124,220761000,114726,2198,59.52,0.0439,0.0232,11.52,469180,0.692,59335351234,402944140414856128,1.809,243952,20.47,39778,6.734,231.588,,,,,,,,,,,
1891,2015-09-20,3361873472,179909915,109030,1937,61.996,0.045,0.0231,11.25,479156,0.661,59335351234,363761850569710528,2.045,291520,20.479,65535,6.52,230.94,,,,,,,,,,,
1892,2015-09-21,3316520431,308687596,131547,2809,82.014,0.0499,0.0228,10.909,602299,0.865,59335351234,393259849625812864,1.93,286941,20.507,59563,6.734,228.015,1.0316723585128784,46.68000030517578,6.354300022125244,1.12920343875885,1.552891492843628,1133.0999755859375,120.0009994506836,16510.189453125,6108.7001953125,1966.969970703125,4828.9501953125
1893,2015-09-22,3334240058,309272235,136627,2574,100.984,0.0466,0.0229,9.172,486225,0.705,59335351234,439685849567958336,2.056,320302,20.498,82378,7.482,228.689,1.0290182828903198,45.83000183105469,6.359099864959717,1.1190940141677856,1.5508204698562622,1125.0,120.49800109863281,16330.4697265625,5935.7998046875,1942.739990234375,4756.72021484375
1894,2015-09-23,3336455750,255071389,131242,2209,99.52,0.0448,0.023,9.114,459698,0.643,59335351234,453394029005655680,2.02,254016,20.441,42946,6.627,230.404,1.0252203941345215,44.47999954223633,6.366000175476074,1.1120749711990356,1.5353907346725464,1131.5999755859375,120.08000183105469,16279.8896484375,6032.2001953125,1938.760009765625,4752.740234375
1895,2015-09-24,3390358573,246711986,125227,2249,110.16,0.045,0.0232,10.286,487626,0.69,59335351234,434368240875130944,1.884,252278,20.388,46527,6.841,232.239,1.021346092224121,44.90999984741211,6.373700141906738,1.1189937591552734,1.5252039432525635,1153.800048828125,120.19999694824219,16201.3203125,5961.5,1932.239990234375,4734.47998046875
1896,2015-09-25,3411354083,286742174,128002,2501,106.67,0.0499,0.0235,8.78,428757,0.658,59335351234,459179745973843648,2.115,261082,20.373,41322,6.948,235.295,1.022494912147522,45.70000076293945,6.373300075531006,1.1178929805755615,1.522695779800415,1146.0,120.23999786376953,16314.669921875,6109.0,1931.3399658203125,4686.5
1897,2015-09-26,3397060494,213713828,115475,2066,74.749,0.0507,0.0234,9.796,437635,0.676,59335351234,472005984606276224,1.835,279719,20.366,41039,6.627,234.051,,,,,,,,,,,
1898,2015-09-27,3399865038,154318601,108600,1622,76.111,0.0473,0.0233,9.664,441979,0.588,59335351234,429178337681197824,2.038,277147,20.362,30532,5.879,233.409,,,,,,,,,,,
1899,2015-09-28,3444840473,304943073,138427,2562,118.082,0.045,0.0237,10.07,514635,0.731,59335351234,407985794066559616,2.093,265014,20.355,35355,6.199,237.125,1.0211374759674072,44.43000030517578,6.364099979400635,1.1201720237731934,1.5201727151870728,1132.0,120.36799621582031,16001.8896484375,5958.89990234375,1881.77001953125,4543.97021484375
1900,2015-09-29,3458714589,348787391,140490,2926,125.514,0.0464,0.0238,8.276,464658,0.626,59335351234,488265619824154112,2.133,306444,20.393,40135,6.841,237.937,1.0259567499160767,45.22999954223633,6.358799934387207,1.123103380203247,1.5165071487426758,1127.0999755859375,119.83999633789062,16049.1298828125,5909.2001953125,1884.0899658203125,4517.31982421875
1901,2015-09-30,3456025473,284487765,139700,2404,109.67,0.0454,0.0237,9.73,513978,0.72,59335351234,477977818983825792,1.847,291756,20.447,43080,6.948,236.866,1.029866099357605,45.09000015258789,6.353600025177002,1.1255937814712524,1.5157945156097412,1115.5,119.86000061035156,16284.7001953125,6061.60009765625,1920.030029296875,4620.16015625
1902,2015-10-01,3437145919,329546553,134178,2779,127.828,0.0509,0.0237,9.664,457153,0.769,59999898066,450685488071657088,1.973,255850,20.437,41189,6.409,236.899,1.0265886783599854,44.7400016784668,6.347099781036377,1.11720609664917,1.5124017000198364,1114.199951171875,119.85900115966797,16272.009765625,6072.5,1923.8199462890625,4627.080078125
1903,2015-10-02,3454290118,360564180,139608,2925,112.467,0.0441,0.0238,10.435,527956,0.746,60813224039,396481531273808768,2.084,270433,20.368,35561,6.114,237.726,1.0243802070617676,45.540000915527344,6.346099853515625,1.1193444728851318,1.5139129161834717,1137.0999755859375,119.80999755859375,16472.369140625,6130.0,1951.3599853515625,4707.77978515625
1904,2015-10-03,3456572479,211100862,119422,1995,78.666,0.0433,0.0238,9.931,392669,0.595,60813224039,440488147737007168,1.973,230497,20.229,49494,5.954,238.381,,,,,,,,,,,
1905,2015-10-04,3468251089,185454035,103378,2023,80.727,0.0447,0.0239,9.412,372622,0.504,60813224039,466519385159191488,1.968,279852,20.221,33909,6.4,238.794,,,,,,,,,,,
1906,2015-10-05,3480006668,292003861,125395,2614,102.943,0.0445,0.0239,9.412,423173,0.607,60813224039,459972717749140992,1.997,261212,20.216,32712,6.614,238.724,1.0297601222991943,46.2599983215332,,1.1226998567581177,1.5194103717803955,1138.0999755859375,119.99500274658203,16776.4296875,6298.89990234375,1987.050048828125,4781.259765625
1907,2015-10-06,3538728877,370258635,144368,2935,123.107,0.0435,0.0243,10.141,542565,0.722,60813224039,445252488169283264,1.953,281952,20.22,39541,6.952,243.136,1.0252203941345215,48.529998779296875,,1.1195199489593506,1.5154958963394165,1146.800048828125,120.46099853515625,16790.189453125,6326.2001953125,1979.9200439453125,4748.35986328125
1908,2015-10-07,3571087743,326571639,134798,2693,110.704,0.0454,0.0245,10.827,686417,0.746,60813224039,415538151281376832,1.977,272851,20.205,38773,6.836,245.262,1.0336345434188843,47.810001373291016,,1.1267986297607422,1.5226030349731445,1149.0,120.23999786376953,16912.2890625,6336.39990234375,1995.8299560546875,4791.14990234375
1909,2015-10-08,3548675896,447743688,140208,3501,101.672,0.0467,0.0244,10.286,658143,0.763,60813224039,416353454077905920,2.064,279973,20.265,35461,6.845,243.701,1.0274324417114258,49.43000030517578,6.346099853515625,1.1239995956420898,1.5315576791763306,1144.699951171875,119.91500091552734,17050.75,6374.7998046875,2013.4300537109375,4810.7900390625
1910,2015-10-09,3540946181,288548301,114518,2911,98.981,0.0491,0.0244,11.429,594973,0.729,60813224039,421512620043238272,1.834,227575,20.256,30426,6.56,243.629,1.034982442855835,49.630001068115234,6.343500137329102,1.1286935806274414,1.535131573677063,1156.300048828125,119.92900085449219,17084.490234375,6416.2001953125,2014.8900146484375,4830.47021484375
1911,2015-10-10,3560715912,268774963,126845,2293,61.227,0.0478,0.0245,9,632549,0.617,60813224039,411495496191956672,2.392,298456,20.246,29433,6.355,244.579,,,,,,,,,,,
1912,2015-10-11,3571439433,221725734,104404,2283,82.801,0.0456,0.0246,9.863,541092,0.528,60813224039,482089249727681728,1.871,268328,20.241,27940,6.569,245.811,,,,,,,,,,,
1913,2015-10-12,3578629557,313056898,134268,2573,110.788,0.0468,0.0247,10.141,575017,0.713,60813224039,433131449449887744,2.036,281796,20.186,34146,7.068,246.638,1.0405826568603516,47.099998474121094,6.335299968719482,1.1369967460632324,1.5323086977005005,1164.9000244140625,120.17900085449219,17131.859375,6371.2001953125,2017.4599609375,4838.64013671875
1914,2015-10-13,3598525575,382750609,134741,3058,92.739,0.0458,0.0247,10.511,555114,0.724,60813224039,416713385639714816,2.048,269120,20.178,31813,6.676,247.404,1.0387451648712158,46.65999984741211,6.313000202178955,1.135550618171692,1.5337893962860107,1165.800048828125,120.01100158691406,17081.890625,6342.2998046875,2003.68994140625,4796.60986328125
1915,2015-10-14,3659012906,391563118,141833,2997,109.421,0.0481,0.0251,9.474,526043,0.71,60813224039,450039536339578688,2.137,273778,20.172,28030,6.569,251.284,1.043514609336853,46.63999938964844,6.332300186157227,1.138498306274414,1.5258090496063232,1180.0999755859375,119.72000122070312,16924.75,6269.60009765625,1994.239990234375,4782.85009765625
1916,2015-10-15,3721793892,459364365,153329,3326,126.479,0.0471,0.0254,8.675,538007,0.68,60848950070,477388225384585216,2.227,329952,20.204,37296,6.676,254.488,1.0532968044281006,46.380001068115234,6.337699890136719,1.147552251815796,1.5480115413665771,1187.9000244140625,118.83000183105469,17141.75,6338.7001953125,2023.8599853515625,4870.10009765625
1917,2015-10-16,3807353510,445818759,143142,3338,118.993,0.0515,0.026,10,577883,0.782,60883825480,476005912704148736,1.981,293889,20.231,36070,6.774,259.868,1.051193118095398,47.2599983215332,6.33620023727417,1.1368157863616943,1.5471972227096558,1183.5999755859375,119.05000305175781,17215.970703125,6378.0,2033.1099853515625,4886.68994140625
1918,2015-10-17,3925410959,381805922,135775,3077,86.587,0.0535,0.0269,10.588,599697,0.789,60883825480,416462177650892160,2.215,335462,20.246,31701,7.113,269.135,,,,,,,,,,,
1919,2015-10-18,3844391451,267461436,119561,2374,80.996,0.051,0.0267,9.931,532592,0.628,60883825480,424737144887436416,2.291,298466,20.22,25220,6.943,266.726,,,,,,,,,,,
1920,2015-10-19,3831569872,354600773,143804,2714,120.157,0.0519,0.0264,8.727,510448,0.682,60883825480,484956882577279808,2.259,312628,20.173,35703,6.836,263.775,1.0492849349975586,45.88999938964844,6.342599868774414,1.1361054182052612,1.543805480003357,1173.300048828125,119.2699966430664,17230.5390625,6352.2998046875,2033.6600341796875,4905.47021484375
1921,2015-10-20,3902639410,380160503,146221,2918,109.959,0.0578,0.0267,11.25,689271,0.98,60883825480,427811150259876928,2.019,353073,20.199,42914,7.389,267.214,1.0457297563552856,45.54999923706055,6.350100040435791,1.132900595664978,1.5471972227096558,1178.0,119.50299835205078,17217.109375,6345.10009765625,2030.77001953125,4880.97021484375
1922,2015-10-21,3893336454,339787270,150055,2490,107.948,0.0507,0.0268,10,565209,0.784,60883825480,412341422271008832,2.359,317857,20.197,38896,7.059,268.111,1.0459812879562378,45.20000076293945,6.338399887084961,1.1353960037231445,1.5449025630950928,1167.5999755859375,119.77999877929688,17168.609375,6348.39990234375,2018.93994140625,4840.1201171875
1923,2015-10-22,3942395393,384437736,147254,2862,123.089,0.0543,0.0272,9.73,546652,0.789,60883825480,477235731733142016,2.125,312702,20.083,44027,8.182,271.908,1.042622447013855,45.380001068115234,6.339300155639648,1.134803295135498,1.5424481630325317,1166.5999755859375,119.84200286865234,17489.16015625,6376.2998046875,2052.510009765625,4920.0498046875
1924,2015-10-23,3995109118,353505786,143319,2749,93.728,0.0555,0.0277,9.664,555595,0.766,60883825480,442422994513269120,2.347,315436,20.078,37326,7.291,276.61,1.0272213220596313,44.599998474121094,6.3480000495910645,1.108094573020935,1.5383669137954712,1163.300048828125,120.86000061035156,17646.69921875,6444.10009765625,2075.14990234375,5031.85986328125
1925,2015-10-24,4028102405,345328671,139983,2660,66.411,0.0537,0.028,9.931,525314,0.737,60883825480,442305598347276160,2.31,342672,20.029,36013,6.542,279.731,,,,,,,,,,,
1926,2015-10-25,4163672527,378579568,131333,3045,91.195,0.0547,0.029,9.29,527163,0.637,60883825480,466754163919462016,2.419,335149,20.018,30139,7.835,289.505,,,,,,,,,,,
1927,2015-10-26,4109802603,409140495,116236,3762,117.283,0.0652,0.0284,8.78,477347,0.647,60883825480,463104205753460992,2.534,345648,20.059,37096,7.844,284.408,1.0218679904937744,43.97999954223633,6.339099884033203,1.1020376682281494,1.531745433807373,1167.0,121.2959976196289,17623.05078125,6417.0,2071.179931640625,5034.7001953125
1928,2015-10-27,4229333126,490665135,153593,3430,119.085,0.0552,0.0292,9.796,546525,0.785,60883825480,478769542863209536,2.259,316923,20.062,50484,8.691,292.005,1.0178738832473755,43.20000076293945,6.343200206756592,1.1065986156463623,1.5357915163040161,1166.800048828125,120.9489974975586,17581.4296875,6365.2998046875,2065.889892578125,5030.14990234375
1929,2015-10-28,4372208204,514997992,160036,3730,115.107,0.0567,0.0301,10.36,592710,0.86,60883825480,434258613432759744,2.432,305227,19.945,45782,8.236,301.252,1.0131711959838867,45.939998626708984,6.343200206756592,1.1037039756774902,1.5312998294830322,1177.0999755859375,120.47699737548828,17779.51953125,6437.7998046875,2090.35009765625,5095.68994140625
1930,2015-10-29,4461346294,682086068,160911,4407,110.48,0.0653,0.031,9.536,591579,0.892,62045283044,432842122257487040,2.724,344468,19.942,45960,9.056,309.563,1.0064412355422974,46.060001373291016,6.349299907684326,1.0928961038589478,1.5271838903427124,1147.199951171875,120.86000061035156,17755.80078125,6395.7998046875,2089.409912109375,5074.27001953125
1931,2015-10-30,4632047440,770837416,166524,4834,132.333,0.0625,0.0325,8.421,517493,0.745,62253982450,499030489622363584,2.803,342132,19.845,32577,10.304,324.762,1.0114291906356812,46.59000015258789,6.346700191497803,1.0993843078613281,1.532379150390625,1141.5,121.0,17663.5390625,6361.10009765625,2079.360107421875,5053.75
1932,2015-10-31,4574466454,553939347,155253,3703,89.62,0.0592,0.0322,9.796,540178,0.771,62253982450,508816472618720640,2.343,327124,19.83,35257,8.343,321.941,,,,,,,,,,,
